Year,Make,Model,Category,Engine,Package
2006,KTM,125 EXC,Enduro/offroad,125 ccm,
2006,KTM,125 SX,Cross/motocross,125 ccm,
2006,KTM,200 EXC,Enduro/offroad,193 ccm,
2006,KTM,250 EXC,Enduro/offroad,249 ccm,
2006,KTM,250 EXC Racing,Enduro/offroad,250 ccm,
2006,KTM,250 SX,Cross/motocross,249 ccm,
2006,KTM,250 SX-F,Cross/motocross,250 ccm,
2006,KTM,300 EXC,Enduro/offroad,293 ccm,
2006,KTM,400 EXC Racing,Enduro/offroad,398 ccm,
2006,KTM,450 EXC Racing,Enduro/offroad,448 ccm,
2006,KTM,450 SMR,Super motard,449 ccm,
2006,KTM,450 SX,Cross/motocross,449 ccm,
2006,KTM,50 Mini Adventure,"Minibike, cross",49 ccm,
2006,KTM,50 Senior Adventurer,"Minibike, cross",49 ccm,
2006,KTM,50 Supermoto,"Minibike, cross",49 ccm,
2006,KTM,50 SX,"Minibike, cross",49 ccm,
2006,KTM,50 SX Junior,"Minibike, cross",49 ccm,
2006,KTM,525 EXC Racing,Enduro/offroad,510 ccm,
2006,KTM,525 SX,Cross/motocross,510 ccm,
2006,KTM,525 XC Desert Racing,Enduro/offroad,510 ccm,
2006,KTM,560 SMR,Super motard,566 ccm,
2006,KTM,625 SMC,Super motard,625 ccm,
2006,KTM,625 SXC,Enduro/offroad,625 ccm,
2006,KTM,640 Adventure,Enduro/offroad,625 ccm,
2006,KTM,640 Duke II Limited Edition,Enduro/offroad,625 ccm,
2006,KTM,640 LC4 Enduro,Enduro/offroad,625 ccm,
2006,KTM,640 LC4 Supermoto Black,Super motard,625 ccm,
2006,KTM,640 LC4 Supermoto Orange,Super motard,625 ccm,
2006,KTM,65 SX,"Minibike, cross",65 ccm,
2006,KTM,660 SMC,Super motard,654 ccm,
2006,KTM,85 SX,"Minibike, cross",85 ccm,
2006,KTM,85 SX (17-14),"Minibike, cross",85 ccm,
2006,KTM,950 Adventure Black,Enduro/offroad,942 ccm,
2006,KTM,950 Adventure Orange,Enduro/offroad,942 ccm,
2006,KTM,950 Adventure S,Enduro/offroad,942 ccm,
2006,KTM,950 Super Enduro R,Enduro/offroad,942 ccm,
2006,KTM,950 Supermoto Black,Super motard,942 ccm,
2006,KTM,950 Supermoto Orange,Super motard,942 ccm,
2006,KTM,990 Adventure Black,Enduro/offroad,999 ccm,
2006,KTM,990 Adventure Orange,Enduro/offroad,999 ccm,
2006,KTM,990 Adventure S,Enduro/offroad,999 ccm,
2006,KTM,990 Duke RR,Naked bike,1000 ccm,
2006,KTM,990 Super DukeTitanium,Naked bike,999 ccm,
2006,KTM,990 Superduke Black,Naked bike,999 ccm,
2006,KTM,990 Superduke Orange,Naked bike,999 ccm,
2006,KTM,Prestige,Super motard,625 ccm,
2006,Kymco,Active 110,Scooter,107 ccm,
2006,Kymco,Agility 50,Scooter,50 ccm,
2006,Kymco,Bet and Win,Scooter,50 ccm,
2006,Kymco,Cruiser,Custom/cruiser,124 ccm,
2006,Kymco,Dink Yager 50  A-C,Scooter,50 ccm,
2006,Kymco,DJ Refined 50,Scooter,49 ccm,
2006,Kymco,Filly 50 LX,Scooter,50 ccm,
2006,Kymco,Grand Dink 250,Scooter,251 ccm,
2006,Kymco,Grand King,Sport,124 ccm,
2006,Kymco,Hipster 4V,Custom/cruiser,124 ccm,
2006,Kymco,Movie XL 150,Scooter,150 ccm,
2006,Kymco,People,Scooter,50 ccm,
2006,Kymco,People S 50,Scooter,50 ccm,
2006,Kymco,People S 50 4T,Scooter,49 ccm,
2006,Kymco,Pulsar CK,Sport,124 ccm,
2006,Kymco,Spike,Scooter,120 ccm,
2006,Kymco,Straight 150,Scooter,149 ccm,
2006,Kymco,Stryker,Sport,124 ccm,
2006,Kymco,Stryker Off Road,Enduro/offroad,124 ccm,
2006,Kymco,Super 9 A-C,Scooter,50 ccm,
2006,Kymco,Top Boy 50,Scooter,50 ccm,
2006,Kymco,Venox 250,Custom/cruiser,252 ccm,
2006,Kymco,Vitality 50 2T,Scooter,49 ccm,
2006,Kymco,Xciting 250 I,Scooter,251 ccm,
2006,Kymco,Xciting 500 I,Scooter,499 ccm,
2006,Kymco,Yup 50,Scooter,50 ccm,
2006,Kymco,Zing 125,Custom/cruiser,124 ccm,
2006,Kymco,ZX 50,Scooter,50 ccm,
2006,Lem,CX1,"Minibike, cross",50 ccm,
2006,Lem,CX2,"Minibike, cross",50 ccm,
2006,Lem,CX2 Motard,"Minibike, cross",50 ccm,
2006,Lem,CX3,"Minibike, cross",50 ccm,
2006,Lem,CXF 2,"Minibike, cross",50 ccm,
2006,Lem,CXF 3,"Minibike, cross",50 ccm,
2006,Lem,Four X,"Minibike, cross",107 ccm,
2006,Lem,Four X-R,"Minibike, cross",124 ccm,
2006,Lem,LX 1,"Minibike, cross",50 ccm,
2006,Lem,LX 2 Sport,"Minibike, cross",50 ccm,
2006,Lem,LX 4,"Minibike, cross",50 ccm,
2006,Lem,LX3 Sport,"Minibike, cross",50 ccm,
2006,Lem,R2,"Minibike, cross",50 ccm,
2006,Lem,R3,"Minibike, cross",50 ccm,
2006,Lifan,250-4,Custom/cruiser,250 ccm,
2006,Lifan,LF 125-30,Sport,124 ccm,
2006,Linhai,LH 150,Enduro/offroad,150 ccm,
2006,Linhai,Matrex 50 cc,Scooter,50 ccm,
2006,Linhai,Monarch 125,Scooter,125 ccm,
2006,Linhai,Monarch 150,Scooter,151 ccm,
2006,Linhai,Monarch 250,Scooter,257 ccm,
2006,Loncin,LX 125,Enduro/offroad,125 ccm,
2006,Loncin,LX 150 Rallye,Enduro/offroad,150 ccm,
2006,Loncin,LX 150-4B,Enduro/offroad,150 ccm,
2006,Macbor,XC 510 RACING,"Minibike, cross",50 ccm,
2006,Macbor,XC 512 PRO,"Minibike, cross",50 ccm,
2006,Macbor,XC 512 R 6V,"Minibike, cross",50 ccm,
2006,Macbor,XC 512 Racing,"Minibike, cross",50 ccm,
2006,Macbor,XC 512 S,"Minibike, cross",50 ccm,
2006,Macbor,XC 512 T,"Minibike, cross",50 ccm,
2006,Macbor,XCR 125,Enduro/offroad,124 ccm,
2006,Malaguti,Ciak Master 125,Scooter,124 ccm,
2006,Malaguti,Ciak Master 150,Scooter,151 ccm,
2006,Malaguti,Ciak Master 50,Scooter,49 ccm,
2006,Malaguti,Ciak Master 50 4T,Scooter,50 ccm,
2006,Malaguti,Drakon 50,Naked bike,50 ccm,
2006,Malaguti,Drakon NKD 50 Ducati Corse,Naked bike,49 ccm,
2006,Malaguti,F10 Wap 50,Scooter,49 ccm,
2006,Malaguti,F15 Firefox Ducati SBK,Scooter,49 ccm,
2006,Malaguti,F15 Firefox Mechatronic,Scooter,49 ccm,
2006,Malaguti,FireFox 50 Air,Scooter,49 ccm,
2006,Malaguti,Grizzly 10,"Minibike, cross",50 ccm,
2006,Malaguti,Grizzly 12,Enduro/offroad,50 ccm,
2006,Malaguti,Madison 3 125,Scooter,124 ccm,
2006,Malaguti,Madison 3 250,Scooter,244 ccm,
2006,Malaguti,Password CK 250,Scooter,249 ccm,
2006,Malaguti,Phantom 50 Air,Scooter,49 ccm,
2006,Malaguti,Phantom 50 Capirex,Scooter,49 ccm,
2006,Malaguti,Phantom 50 GP,Scooter,50 ccm,
2006,Malaguti,Phantom 50 Racing Life,Scooter,49 ccm,
2006,Malaguti,Phantom Max 125,Scooter,124 ccm,
2006,Malaguti,Phantom Max 250,Scooter,245 ccm,
2006,Malaguti,Spidermax GT 500,Scooter,459 ccm,
2006,Malaguti,XSM-Supermotard 50,Super motard,50 ccm,
2006,Malaguti,XTM-Enduro 50,Enduro/offroad,50 ccm,
2006,Marine,Turbine Technologies Superbike,Sport,1 ccm,
2006,MBK,Booster,Scooter,49 ccm,
2006,MBK,Booster  Naked,Scooter,49 ccm,
2006,MBK,Booster  NG Next Generation,Scooter,49 ccm,
2006,MBK,Booster 12inch,Scooter,49 ccm,
2006,MBK,Flame X,Scooter,125 ccm,
2006,MBK,Flipper,Scooter,49 ccm,
2006,MBK,MachG AC,Scooter,49 ccm,
2006,MBK,MachG LC,Scooter,49 ccm,
2006,MBK,Nitro,Scooter,49 ccm,
2006,MBK,Nitro Naked,Scooter,49 ccm,
2006,MBK,Ovetto,Scooter,49 ccm,
2006,MBK,Skycruiser 125,Scooter,125 ccm,
2006,MBK,Skyliner 125,Scooter,124 ccm,
2006,MBK,Skyliner LTD,Scooter,124 ccm,
2006,MBK,Stunt,Scooter,49 ccm,
2006,MBK,X-Limit Enduro,Enduro/offroad,50 ccm,
2006,MBK,X-Limit SM,Super motard,50 ccm,
2006,MBK,X-Power,Sport,50 ccm,
2006,Moto,Guzzi Breva 1100,Sport,1064 ccm,
2006,Moto,Guzzi Breva V750 IE,Sport,744 ccm,
2006,Moto,Guzzi California Aluminium,Custom/cruiser,1064 ccm,
2006,Moto,Guzzi California EV,Touring,1064 ccm,
2006,Moto,Guzzi California EV Touring,Touring,1064 ccm,
2006,Moto,Guzzi California Stone,Custom/cruiser,1064 ccm,
2006,Moto,Guzzi California Stone Touring,Touring,1064 ccm,
2006,Moto,Guzzi California Titanium,Custom/cruiser,1064 ccm,
2006,Moto,Guzzi California Vintage,Touring,1064 ccm,
2006,Moto,Guzzi Griso,Sport,1064 ccm,
2006,Moto,Guzzi LeMans Nero Corsa,Sport touring,1064 ccm,
2006,Moto,Guzzi MGS-01 Corsa,Sport,1225 ccm,
2006,Moto,Guzzi Nevada Classic 750 IE,Custom/cruiser,744 ccm,
2006,Moto,Guzzi Norge 1200,Touring,1151 ccm,
2006,Moto,Guzzi V11 Ballabio,Naked bike,1064 ccm,
2006,Moto,Guzzi V11 Cafe Sport,Naked bike,1064 ccm,
2006,Moto,Guzzi V11 Copa Italia,Naked bike,1064 ccm,
2006,Moto,Guzzi V11 Le Mans,Sport touring,1064 ccm,
2006,Moto,Guzzi V11 Naked,Naked bike,1064 ccm,
2006,Moto,Morini 9 1-2,Naked bike,1187 ccm,
2006,Moto,Morini Corsaro 1200,Naked bike,1187 ccm,
2006,Motobi,Zanzani 250 6 Tiranti,Classic,249 ccm,
2006,Motorhispania,Arena 125 Enduro,Enduro/offroad,125 ccm,
2006,Motorhispania,Arena 125 Pro Racing Super Motard,Enduro/offroad,125 ccm,
2006,Motorhispania,Furia Max Enduro,Enduro/offroad,50 ccm,
2006,Motorhispania,Furia Max Super Motard,Super motard,50 ccm,
2006,Motorhispania,RX Super Racing,Sport,50 ccm,
2006,Motorhispania,Ryz Enduro,Enduro/offroad,50 ccm,
2006,Motorhispania,Ryz Pro Racing Enduro,Enduro/offroad,50 ccm,
2006,Motorhispania,Ryz Pro Racing Super Motard,Super motard,50 ccm,
2006,Motorhispania,Ryz Pro Racing Urban Bike,Allround,50 ccm,
2006,Motorhispania,Ryz Super Motard,Super motard,50 ccm,
2006,Motorhispania,Ryz Urban Bike,Allround,50 ccm,
2006,MV,Agusta Brutale 910,Naked bike,908 ccm,
2006,MV,Agusta Brutale 910 R,Naked bike,908 ccm,
2006,MV,Agusta Brutale America,Naked bike,749 ccm,
2006,MV,Agusta Brutale Gladio,Naked bike,749 ccm,
2006,MV,Agusta Brutale Oro,Naked bike,749 ccm,
2006,MV,Agusta F4 1000 R,Sport,998 ccm,
2006,MV,Agusta F4 1000 S,Sport,998 ccm,
2006,MV,Agusta F4 1000 Veltro Pista,Sport,998 ccm,
2006,MV,Agusta F4 1000 Veltro Strada,Sport,998 ccm,
2006,MV,Agusta F4 750 S,Sport,749 ccm,
2006,MV,Agusta F4 750 SPR,Sport,749 ccm,
2006,MV,Agusta F4 Agostini,Sport,749 ccm,
2006,MV,Agusta F4 Brutale S,Naked bike,749 ccm,
2006,MV,Agusta F4 Corse,Sport,998 ccm,
2006,MV,Agusta F4 Mamba,Sport,998 ccm,
2006,MV,Agusta F4 Senna,Sport,998 ccm,
2006,MV,Agusta F4 Tamburini,Sport,998 ccm,
2006,MZ,1000 S,Sport,1000 ccm,
2006,MZ,1000 SF StreetFighter,Naked bike,998 ccm,
2006,MZ,1000 ST SuperTraveller,Sport touring,999 ccm,
2006,MZ,125 SX,Cross/motocross,124 ccm,
2006,MZ,Baghira Black Panther,Super motard,660 ccm,
2006,MZ,Baghira Enduro,Enduro/offroad,660 ccm,
2006,MZ,Baghira Street Moto,Super motard,660 ccm,
2006,MZ,Mastiff,Super motard,660 ccm,
2006,MZ,RT 125 Striker,Sport,124 ccm,
2006,MZ,SM Gangsta,Super motard,124 ccm,
2006,Norton,Commando 961 SS Specs,Naked bike,961 ccm,
2006,Peugeot,Elystar 50 Advantage,Scooter,49 ccm,
2006,Peugeot,Geopolis,Scooter,244 ccm,
2006,Peugeot,JetForce 50,Scooter,49 ccm,
2006,Peugeot,Looxor Advantage,Scooter,124 ccm,
2006,Peugeot,Ludix 50 One,Scooter,49 ccm,
2006,Peugeot,Ludix 50 Trend,Scooter,49 ccm,
2006,Peugeot,Satelis 125,Scooter,125 ccm,
2006,Peugeot,Satelis 125 Compressor,Scooter,125 ccm,
2006,Peugeot,Satelis 250,Scooter,244 ccm,
2006,Peugeot,Satelis 500,Scooter,491 ccm,
2006,Peugeot,Speedfight 2,Scooter,49 ccm,
2006,Peugeot,TKR 50,Scooter,49 ccm,
2006,Peugeot,Vivacy 50,Scooter,49 ccm,
2006,Peugeot,XPS CT 125,Enduro/offroad,124 ccm,
2006,Peugeot,XPS Super Motard,Super motard,50 ccm,
2006,Peugeot,XPS Trail,Enduro/offroad,50 ccm,
2006,Peugeot,XR6 Sport,Sport,50 ccm,
2006,PGO,BuBu 100,Scooter,101 ccm,
2006,PGO,BuBu 125,Scooter,101 ccm,
2006,PGO,BuBu 50,Scooter,49 ccm,
2006,PGO,Charge 125,Scooter,125 ccm,
2006,PGO,Evo G-Max 125,Scooter,125 ccm,
2006,PGO,Evo G-Max 150,Scooter,150 ccm,
2006,PGO,Evo G-Max 50,Scooter,49 ccm,
2006,PGO,Hot Big Max 100,Scooter,106 ccm,
2006,PGO,Hot Big Max 50,Scooter,49 ccm,
2006,PGO,PMS 50,Scooter,49 ccm,
2006,PGO,PMS 90,Scooter,82 ccm,
2006,PGO,PMX 100,Scooter,105 ccm,
2006,PGO,PMX 50,Scooter,49 ccm,
2006,PGO,PMX 90,Scooter,82 ccm,
2006,PGO,Roadshow 50,Scooter,49 ccm,
2006,PGO,Roadshow 90,Scooter,82 ccm,
2006,PGO,T-Rex 110,Scooter,106 ccm,
2006,PGO,T-Rex 125,Scooter,124 ccm,
2006,PGO,T-Rex 150,Scooter,148 ccm,
2006,PGO,T-Rex 50,Scooter,49 ccm,
2006,Piaggio,Beverly 500,Scooter,459 ccm,
2006,Piaggio,Beverly S 250,Scooter,244 ccm,
2006,Piaggio,Ciao,Scooter,49 ccm,
2006,Piaggio,Fly 125,Scooter,124 ccm,
2006,Piaggio,Fly 150,Scooter,151 ccm,
2006,Piaggio,Fly 50 2T,Scooter,49 ccm,
2006,Piaggio,Fly 50 4T,Scooter,50 ccm,
2006,Piaggio,Liberty 125 4 Stroke,Scooter,124 ccm,
2006,Piaggio,Liberty 200,Scooter,198 ccm,
2006,Piaggio,Liberty 50 2T,Scooter,49 ccm,
2006,Piaggio,Liberty 50 4T,Scooter,49 ccm,
2006,Piaggio,Liberty Catalyzed,Scooter,49 ccm,
2006,Piaggio,NRG Power DD,Scooter,49 ccm,
2006,Piaggio,NRG Power DT,Scooter,49 ccm,
2006,Piaggio,NRG Power PJ PureJet,Scooter,49 ccm,
2006,Piaggio,Typhoon 50,Scooter,49 ccm,
2006,Piaggio,X8 125,Scooter,124 ccm,
2006,Piaggio,X8 200,Scooter,200 ccm,
2006,Piaggio,X8 250,Scooter,249 ccm,
2006,Piaggio,X9 Evolution 125,Scooter,124 ccm,
2006,Piaggio,X9 Evolution 250,Scooter,249 ccm,
2006,Piaggio,X9 Evolution 500,Scooter,460 ccm,
2006,Piaggio,X9 Evolution 500 ABS,Scooter,460 ccm,
2006,Piaggio,Zip 50,Scooter,49 ccm,
2006,Piaggio,Zip SP,Scooter,49 ccm,
2006,Polini,910 GP3 Reverse,"Minibike, sport",40 ccm,
2006,Polini,X Supermotard,"Minibike, cross",107 ccm,
2006,Polini,XP 4T 110,"Minibike, cross",107 ccm,
2006,Polini,XP 65 R,"Minibike, cross",65 ccm,
2006,PRC,(Pro Racing Cycles) LX-RR Works,Cross/motocross,50 ccm,
2006,PRC,(Pro Racing Cycles) Phantom LX 50,Cross/motocross,49 ccm,
2006,PRC,(Pro Racing Cycles) Phantom LX-R 50,Cross/motocross,49 ccm,
2006,Ridley,Auto-Glide Chopper,Custom/cruiser,738 ccm,
2006,Ridley,Auto-Glide Classic,Custom/cruiser,738 ccm,
2006,Ridley,Auto-Glide Old School,Custom/cruiser,738 ccm,
2006,Ridley,Auto-Glide Sport,Custom/cruiser,738 ccm,
2006,Ridley,Auto-Glide TT,Custom/cruiser,738 ccm,
2006,Ridley,X88,Custom/cruiser,1450 ccm,
2006,Rieju,125 NKD,Naked bike,124 ccm,
2006,Rieju,MRX 125,Cross/motocross,124 ccm,
2006,Rieju,MRX 50,Enduro/offroad,50 ccm,
2006,Rieju,MRX 50 Pro,Enduro/offroad,50 ccm,
2006,Rieju,MX 50,"Minibike, cross",49 ccm,
2006,Rieju,MX 50 Disk,"Minibike, cross",49 ccm,
2006,Rieju,RR Sport Edition,Enduro/offroad,50 ccm,
2006,Rieju,RS 2 Matrix,Sport,50 ccm,
2006,Rieju,RS2 125,Sport,124 ccm,
2006,Rieju,RS2 NKD,Naked bike,50 ccm,
2006,Rieju,RS2 Pro Matrix,Sport,50 ccm,
2006,Rieju,SMX 125,Super motard,124 ccm,
2006,Rieju,SMX 50,Super motard,50 ccm,
2006,Rieju,SMX 50 Pro,Super motard,50 ccm,
2006,Rieju,Spike,Super motard,50 ccm,
2006,Sachs,Dirty Devil 50,"Minibike, cross",49 ccm,
2006,Sachs,Roadster 650,Naked bike,644 ccm,
2006,Sachs,X Road,Enduro/offroad,125 ccm,
2006,Sachs,XTC 125,Sport,124 ccm,
2006,Sherco,0.5,"Minibike, cross",49 ccm,
2006,Sherco,0.8,"Minibike, cross",79 ccm,
2006,Sherco,1.25,Trial,125 ccm,
2006,Sherco,2.0,Trial,162 ccm,
2006,Sherco,2.5,Trial,250 ccm,
2006,Sherco,2.5i Enduro,Enduro/offroad,250 ccm,
2006,Sherco,2.9,Trial,272 ccm,
2006,Sherco,3.2,Trial,317 ccm,
2006,Sherco,4.5i Enduro,Enduro/offroad,449 ccm,
2006,Sherco,5.1i Enduro,Enduro/offroad,510 ccm,
2006,Sherco,Champion 50 Supermotard,Super motard,50 ccm,
2006,Sherco,City Corp 125 Supermotard,Super motard,124 ccm,
2006,Sherco,CityCorp 125 Enduro,Enduro/offroad,124 ccm,
2006,Sherco,Enduro 50,Enduro/offroad,50 ccm,
2006,Sherco,Ipone 50 cc Supermotard,Super motard,50 ccm,
2006,Sherco,Shark 50 Enduro,Enduro/offroad,50 ccm,
2006,Sherco,Shark 50 Supermotard,Super motard,50 ccm,
2006,Sherco,Supermotard 50 cc,Super motard,50 ccm,
2006,Suzuki,Bandit 1200 SA,Naked bike,1157 ccm,
2006,Suzuki,Bandit 1200S,Naked bike,1157 ccm,
2006,Suzuki,Bandit 650,Naked bike,656 ccm,
2006,Suzuki,Bandit 650 SA,Naked bike,656 ccm,
2006,Suzuki,Boulevard C50,Custom/cruiser,819 ccm,
2006,Suzuki,Boulevard C50 Black,Custom/cruiser,819 ccm,
2006,Suzuki,Boulevard C50C,Custom/cruiser,819 ccm,
2006,Suzuki,Boulevard C50T,Touring,819 ccm,
2006,Suzuki,Boulevard C90,Custom/cruiser,1475 ccm,
2006,Suzuki,Boulevard C90 Black,Custom/cruiser,1475 ccm,
2006,Suzuki,Boulevard C90T,Touring,1475 ccm,
2006,Suzuki,Boulevard M 50 Black,Custom/cruiser,819 ccm,
2006,Suzuki,Boulevard M109S,Custom/cruiser,1783 ccm,
2006,Suzuki,Boulevard M50,Custom/cruiser,805 ccm,
2006,Suzuki,Boulevard S40,Custom/cruiser,656 ccm,
2006,Suzuki,Boulevard S50,Custom/cruiser,819 ccm,
2006,Suzuki,Boulevard S83,Custom/cruiser,1360 ccm,
2006,Suzuki,Burgman 400,Scooter,385 ccm,
2006,Suzuki,Burgman 400 Type S,Scooter,385 ccm,
2006,Suzuki,Burgman 650,Scooter,638 ccm,
2006,Suzuki,Burgman 650 Executive,Scooter,638 ccm,
2006,Suzuki,DR 200 SE,Super motard,199 ccm,
2006,Suzuki,DR 650 SE,Enduro/offroad,644 ccm,
2006,Suzuki,DR-Z 125,Enduro/offroad,124 ccm,
2006,Suzuki,DR-Z 125 L,Enduro/offroad,124 ccm,
2006,Suzuki,DR-Z 250,Enduro/offroad,249 ccm,
2006,Suzuki,DR-Z 400 E,Enduro/offroad,398 ccm,
2006,Suzuki,DR-Z 400 S,Enduro/offroad,398 ccm,
2006,Suzuki,DR-Z 400 SM,Super motard,398 ccm,
2006,Suzuki,GS 500,Sport,487 ccm,
2006,Suzuki,GS 500 F,Sport,487 ccm,
2006,Suzuki,GSR 600,Naked bike,599 ccm,
2006,Suzuki,GSX 1400,Naked bike,1157 ccm,
2006,Suzuki,GSX 750 F,Sport touring,750 ccm,
2006,Suzuki,GSX-R 1000,Sport,999 ccm,
2006,Suzuki,GSX-R 600,Sport,599 ccm,
2006,Suzuki,GSX-R 600 20th Anniversary,Sport,599 ccm,
2006,Suzuki,GSX-R 750,Sport,749 ccm,
2006,Suzuki,GSX-R 750 20th Anniversary,Sport,749 ccm,
2006,Suzuki,GZ 250,Allround,249 ccm,
2006,Suzuki,Hayabusa 1300,Sport,1299 ccm,
2006,Suzuki,Hayabusa 1300 Limited,Sport,1299 ccm,
2006,Suzuki,Intruder 125 LC,Custom/cruiser,124 ccm,
2006,Suzuki,Intruder C800,Custom/cruiser,805 ccm,
2006,Suzuki,Intruder M 1800 R,Custom/cruiser,1783 ccm,
2006,Suzuki,Intruder M800,Custom/cruiser,805 ccm,
2006,Suzuki,JR 50,"Minibike, cross",49 ccm,
2006,Suzuki,Katana 600,Sport,600 ccm,
2006,Suzuki,Katana 750,Sport,750 ccm,
2006,Suzuki,Katana R50,Scooter,49 ccm,
2006,Suzuki,Marauder 125,Custom/cruiser,125 ccm,
2006,Suzuki,RM 125,Cross/motocross,124 ccm,
2006,Suzuki,RM 250,Cross/motocross,249 ccm,
2006,Suzuki,RM 250 ZK6 Ricky Carmichael Replica,Enduro/offroad,249 ccm,
2006,Suzuki,RM 85,Cross/motocross,85 ccm,
2006,Suzuki,RM 85 L,Enduro/offroad,85 ccm,
2006,Suzuki,RM-Z 250,Cross/motocross,249 ccm,
2006,Suzuki,RM-Z 450,Cross/motocross,449 ccm,
2006,Suzuki,Stratosphere,Prototype/concept model,1400 ccm,
2006,Suzuki,SV 1000 S,Naked bike,996 ccm,
2006,Suzuki,SV 1000 SZ,Sport,996 ccm,
2006,Suzuki,SV 650,Naked bike,645 ccm,
2006,Suzuki,SV 650 S,Naked bike,645 ccm,
2006,Suzuki,V-Strom 1000,Sport,996 ccm,
2006,Suzuki,V-Strom 650,Sport,645 ccm,
2006,Suzuki,V-Strom Grand Touring,Touring,996 ccm,
2006,Suzuki,VanVan 125,Allround,125 ccm,
2006,Sym,DD 50,Scooter,50 ccm,
2006,Sym,GTS 250,Scooter,250 ccm,
2006,Sym,HD 125,Scooter,125 ccm,
2006,Sym,HD 200,Scooter,171 ccm,
2006,Sym,Jet 50,Scooter,49 ccm,
2006,Sym,Jet Euro 50,Scooter,49 ccm,
2006,Tank,Sports Mini Customs 50,Custom/cruiser,50 ccm,
2006,Tank,Sports Trail 110,Trial,110 ccm,
2006,Tank,Sports Trail 200,Trial,200 ccm,
2006,Tank,Sports Trail-X 200,Trial,200 ccm,
2006,Tank,Sports Trail-X 250,Trial,249 ccm,
2006,Tank,Sports Urban 50,Scooter,50 ccm,
2006,Tank,Sports Urban Econo 50,Scooter,50 ccm,
2006,Tank,Sports Urban Racer 150,Scooter,149 ccm,
2006,Tank,Sports Urban Racer 150 Deluxe,Scooter,149 ccm,
2006,Tank,Sports Urban Sporty 150,Scooter,149 ccm,
2006,Tank,Sports Urban Sporty 150 Deluxe,Scooter,149 ccm,
2006,Tank,Sports Urban Sporty 50,Scooter,50 ccm,
2006,Tank,Sports Urban Touring 150,Scooter,149 ccm,
2006,Tank,Sports Urban Touring 150 Deluxe,Scooter,149 ccm,
2006,Tank,Sports Vision 250 R1,Custom/cruiser,233 ccm,
2006,Tank,Sports Vision 250 R3,Custom/cruiser,233 ccm,
2006,TGB,101 R,Scooter,151 ccm,
2006,TGB,303R 125,Scooter,124 ccm,
2006,TGB,303R 150,Scooter,151 ccm,
2006,TGB,303R 50,Scooter,49 ccm,
2006,TGB,Akros Tec,Scooter,49 ccm,
2006,TGB,Delivery,Scooter,151 ccm,
2006,TGB,F 409,Scooter,49 ccm,
2006,TGB,Laser,Scooter,151 ccm,
2006,TGB,R 50 X,Scooter,49 ccm,
2006,Titan,Bobber,Custom/cruiser,1750 ccm,
2006,Titan,Gecko RM Stretch,Custom/cruiser,1750 ccm,
2006,Titan,Radical Rigid Chopper,Custom/cruiser,1750 ccm,
2006,Titan,Sidewinder Lowrider Hardtail,Custom/cruiser,1750 ccm,
2006,Titan,Sidewinder Rubber Mount Chopper,Custom/cruiser,1750 ccm,
2006,Titan,Sidewinder Softail,Custom/cruiser,1750 ccm,
2006,Titan,Sidewinder Softail Chopper,Custom/cruiser,1750 ccm,
2006,TM,Racing Black Dream 125,Super motard,125 ccm,
2006,TM,Racing EN 125,Enduro/offroad,124 ccm,
2006,TM,Racing EN 250,Enduro/offroad,249 ccm,
2006,TM,Racing EN 250 F e.s.,Enduro/offroad,249 ccm,
2006,TM,Racing EN 300,Enduro/offroad,294 ccm,
2006,TM,Racing EN 450 F e.s.,Enduro/offroad,449 ccm,
2006,TM,Racing EN 530 F e.s.,Enduro/offroad,528 ccm,
2006,TM,Racing MX 125,Cross/motocross,124 ccm,
2006,TM,Racing MX 250,Cross/motocross,249 ccm,
2006,TM,Racing MX 250 F,Cross/motocross,250 ccm,
2006,TM,Racing MX 450 F,Cross/motocross,449 ccm,
2006,TM,Racing MX 530 F,Cross/motocross,528 ccm,
2006,TM,Racing MX 85 Junior,Cross/motocross,85 ccm,
2006,TM,Racing SMM 125 Black Dream,Super motard,124 ccm,
2006,TM,Racing SMM 450 F Black Dream e.s.,Super motard,449 ccm,
2006,TM,Racing SMM 530 F Black Dream e.s.,Super motard,528 ccm,
2006,TM,Racing SMR 125,Super motard,124 ccm,
2006,TM,Racing SMR 450 F e.s.,Super motard,449 ccm,
2006,TM,Racing SMR 530 F e.s.,Super motard,528 ccm,
2006,TM,Racing SMX 450 F Competition,Super motard,449 ccm,
2006,TM,Racing SMX 660 F Competition,Super motard,657 ccm,
2006,Tomos,125 SE,Enduro/offroad,125 ccm,
2006,Tomos,125 SM,Super motard,125 ccm,
2006,Tomos,Alpino,Scooter,50 ccm,
2006,Tomos,APN 6,Scooter,50 ccm,
2006,Tomos,Flexer,Sport,50 ccm,
2006,Tomos,Hip-Hop,Scooter,49 ccm,
2006,Tomos,MC 80 Senior,Enduro/offroad,49 ccm,
2006,Tomos,Pack’R 50,Scooter,50 ccm,
2006,Tomos,Racing,Scooter,49 ccm,
2006,Tomos,Revival TS,Scooter,49 ccm,
2006,Tomos,Sportmate 50,Sport,50 ccm,
2006,Tomos,Street Soul,Scooter,49 ccm,
2006,Tomos,Streetmate 50,Sport,50 ccm,
2006,Tomos,Youngst r Racing,Scooter,49 ccm,
2006,Tomos,Youngst’R 50,Scooter,50 ccm,
2006,Triumph,America,Custom/cruiser,790 ccm,
